name,category,latitude,longitude
Wu's Wonton King,restaurant,40.7139189,-73.989957
169 Bar,bar,40.7139326,-73.9897603
Forgtmenot,restaurant,40.7146073,-73.9913792
Bacaro,restaurant,40.7145454,-73.9914975
Set L.E.S,restaurant,40.7198803,-73.9885811
Izakaya Juraku,restaurant,40.7196705,-73.9886785
Mehanata Bulgarian Bar,bar,40.7194846,-73.9888709
Kuma Inn,restaurant,40.719468,-73.9888217
Los Feliz,restaurant,40.719392,-73.9888436
Caffè Vita,cafe,40.7197029,-73.9884286
Pretty Ricky's,bar,40.7199647,-73.9882898
Max Fish,bar,40.7194025,-73.9894514
Contra,restaurant,40.7199157,-73.9891737
Wildair,restaurant,40.7200045,-73.9891428
Theatre Row Diner,restaurant,40.7587807,-73.9938672
Chez Josephine,restaurant,40.758598,-73.9934953
West Bank Cafe,restaurant,40.7587872,-73.9930533
Turkish Cuisine,restaurant,40.7600863,-73.9916414
Obao,restaurant,40.7606269,-73.9912736
Tabouleh,restaurant,40.7613237,-73.9907482
Mari,restaurant,40.7615248,-73.9906111
Lilly's,restaurant,40.7613761,-73.9906947
Mom's Kitchen & Bar,restaurant,40.7624142,-73.9899588
Gazalas,restaurant,40.7626427,-73.9897868
5 Bar Karaoke Lounge,bar,40.7477867,-73.9874231
Antler Beer & Wine Dispensary,bar,40.7198154,-73.9903628
Joey Bats Café,cafe,40.7200481,-73.9902485
Kabisera,cafe,40.7208818,-73.9898439
Copper & Oak,bar,40.7210247,-73.9897308
Ms. Yoo,restaurant,40.7211839,-73.9896938
New Sunny East 88,restaurant,40.777924,-73.9483586
Up Thai,restaurant,40.769898,-73.957809
Bangklyn East Harlem,restaurant,40.7902533,-73.9429411
Zabb PuTawn,restaurant,40.7745221,-73.9508675
parma Nuova,restaurant,40.7748819,-73.9571029
The Less Dead,bar,40.7131206,-73.9365744
Hale and Hearty Soups,cafe,40.765555,-73.9655855
Oslo Coffee,cafe,40.7146755,-73.9566512
Variety Coffee Roasters,cafe,40.7788421,-73.9558617
Hing Wong Chinese Restaurant,restaurant,40.8485854,-73.9163628
Variety Coffee Roasters,cafe,40.745206,-73.9946116
Happy Garden Palace,restaurant,40.7137479,-73.99549
Saluggi's,restaurant,40.7201178,-74.0036225
Rose Gold Cocktail Lounge,bar,40.7072158,-73.9319875
Añejo Tribeca,restaurant,40.7193126,-74.0042535
Westville,restaurant,40.7018224,-73.9895039
ViVi Bubble Tea,cafe,40.7151944,-73.9975111
ViVi Bubble Tea,cafe,40.7438479,-73.9954656
Gong Cha,cafe,40.7474567,-73.9865203
Gong Cha,cafe,40.7156257,-73.9982259
ViVi Bubble Tea,cafe,40.7136566,-73.9974429
Mille-Feuille Bakery Cafe,cafe,40.7823302,-73.9811871
Young Xinjiang BBQ Cart,restaurant,40.7136196,-73.993807
Xing Wong BBQ,restaurant,40.7136265,-73.9937134
New Wong,restaurant,40.7136792,-73.9931769
Lanzhou Ramen,restaurant,40.7136866,-73.9930117
Sun Sai Gai Restaurant,restaurant,40.717196,-73.9993781
Gong Cha,cafe,40.7105042,-74.0091441
Unknown,cafe,40.7906349,-73.9519553
Starbucks,cafe,40.7871321,-73.9544023
Pascalou,restaurant,40.7851416,-73.9558929
Hiramasa,restaurant,40.7852613,-73.9557874
The Wright,restaurant,40.7828127,-73.959174
Ji Bei Chuan,restaurant,40.7175647,-73.994344
CAFETERIA,restaurant,40.7404947,-73.9980066
L'Express,restaurant,40.7380991,-73.9876326
Superiority Burger,restaurant,40.7264466,-73.9834307
2nd Ave Deli,restaurant,40.7695702,-73.9544499
Sushi By Bou,restaurant,40.7584918,-73.983254
Cibao Restaurant,restaurant,40.7191277,-73.9849303
Koneko Cat Cafe,cafe,40.7204867,-73.9842269
El San Juan Restaurant,restaurant,40.8010858,-73.9459088
Jacob Restaurant,restaurant,40.8217176,-73.9429665
Jacob Restaurant,restaurant,40.8102607,-73.9439964
Hot Pot Under De Tree,restaurant,40.826923,-73.9391666
Kimmel Bar,cafe,40.7429857,-73.9733767
Amy Ruth's,restaurant,40.7369618,-73.9954517
Vite Vinosteria,restaurant,40.7628885,-73.9211994
KJUN,restaurant,40.7489626,-73.9763378
Sushi Ryusei,restaurant,40.7484457,-73.9751358
Norikoh,restaurant,40.7504909,-73.9819457
Forest Steakhouse Bar,restaurant,40.7043325,-73.9015916
The World Bar,bar,40.7526022,-73.9675407
Reichenbach Hall,restaurant,40.7508098,-73.9840031
St. Pat's Bar & Grill,bar,40.7564278,-73.9803554
Chimu,restaurant,40.7148743,-73.9515998
The Bar at Baccarat Hotel,bar,40.7608297,-73.9774081
Pita & Beyond,restaurant,40.7426715,-73.9801025
Babylon Hookah Lounge,cafe,40.7453692,-73.9776863
Le Burger,restaurant,40.7240438,-73.9827327
The Lobster Club,restaurant,40.7584777,-73.9721247
Jimmy at The James,bar,40.7224501,-74.0048185
Quantum Leap,restaurant,40.7606061,-73.9614838
Irving Farm New York,cafe,40.7312029,-73.9899196
Cafe 53,cafe,40.7620218,-73.9803454
Dorrian's,restaurant,40.7763756,-73.9525898
Utopia Bagels,cafe,40.7463142,-73.9799924
Clinton Hall 36,restaurant,40.7500481,-73.9847324
Le Reve,restaurant,40.7593749,-73.9711618
Miraj Healthy Grill,restaurant,40.7465244,-73.980481
TAP NYC,cafe,40.7776871,-73.9783679
Three Times,restaurant,40.7328388,-73.9910154
San Matteo Pizzeria e Cucina,restaurant,40.774651,-73.9543326
Fedoroff’s Roast Pork,restaurant,40.7190444,-73.9554283
Harlem Public,restaurant,40.828715,-73.9484416
Meijin Ramen,restaurant,40.7750498,-73.9535584
Toro Loco,restaurant,40.70412,-74.0120699
Shorty’s,restaurant,40.7581173,-73.9925987
Kame Ramen,restaurant,40.7442489,-73.9831707
Keki Modern Cakes,restaurant,40.7164858,-73.9980912
The Little One,restaurant,40.714103,-73.9909671
Catmint Wheel Cake,restaurant,40.7299964,-74.0003585
DIU Tea,restaurant,40.7209969,-73.9886406
Bhojan Indian Food,restaurant,40.7033386,-73.9074043
16 Handles,cafe,40.7431214,-73.9802602
The Monster,bar,40.7334177,-74.0021471
Fresh&Co,restaurant,40.7573465,-73.9693316
Gregory's cafe,cafe,40.7541973,-73.9738747
Nam Son,restaurant,40.7181712,-73.9943317
Merzouka Cafe,restaurant,40.7689633,-73.9250036
Green Apple Delight,restaurant,40.7689855,-73.9249842
Fresh & Co,restaurant,40.7569432,-73.9717891
The Polo Bar,bar,40.7615247,-73.9743066
Bon Courage,bar,40.7154148,-74.0071919
Estela,restaurant,40.7246217,-73.9947736
Nur,restaurant,40.7385414,-73.9888236
The Bowery Electric,bar,40.7257417,-73.991767
MeMe,cafe,40.7363825,-74.0060719
Zuma,restaurant,40.7504796,-73.9806195
Coten,restaurant,40.7410352,-73.9914328
Jungle Cafe,restaurant,40.7302724,-73.9548518
Don Filippo,restaurant,40.7745987,-73.9589824
The Fleur Room,bar,40.7464637,-73.9909625
Ralph's Coffee,cafe,40.7716285,-73.9657301
Starbucks,cafe,40.7466025,-73.98086
The Horny Ram,restaurant,40.7552533,-73.9685194
Metropolitan Bar,bar,40.7136339,-73.9494852
Vida Verde,bar,40.7648888,-73.9834965
Billymark's West,bar,40.7502652,-73.9983421
Dweebs,cafe,40.7003851,-73.9226935
El Pin Pollo,restaurant,40.7087764,-73.9124936
Mighty Quinn's,restaurant,40.7532005,-73.9874896
Yoon Haeundae Galbi,restaurant,40.7499088,-73.9844632
Ostrica,restaurant,40.7418537,-73.9777299
Barracuda Bar,bar,40.7445405,-73.998373
Queen's Room,cafe,40.7741707,-73.9082046
Mighty Quinn's,restaurant,40.7531767,-73.987425
China Express,restaurant,40.7060759,-73.9501176
Pete's Candy Store,bar,40.7181021,-73.9501774
Patsy's Pizzaria,restaurant,40.761859,-73.9656837
Starbucks,cafe,40.7734593,-73.9598061
Sid Gold's Request Room,bar,40.7458591,-73.9936087
Bar Verde,restaurant,40.7260386,-73.9897726
Charlotte Cafe,cafe,40.7443305,-73.976439
787 Coffee,cafe,40.7298631,-73.9873007
Black Press Coffee,cafe,40.7422489,-73.9831597
Coletta,restaurant,40.7409361,-73.981374
Kebab Cafe,restaurant,40.7677943,-73.9120055
Olive Fast Food,restaurant,40.7677007,-73.912076
Olive Garden,restaurant,40.7594748,-73.9847715
Fig & Olive,restaurant,40.7405856,-74.0069587
Cafe Boulud,restaurant,40.7743902,-73.9639545
Carbone,restaurant,40.7280028,-74.0002252
Massa's Coal Fired Pizzeria and Bar,restaurant,40.7494601,-73.9395756
Ginger Root Vegan,restaurant,40.7624953,-73.9596161
Café Gitane,cafe,40.7231443,-73.9947458
Porto Rico Importing Co.,coffee,40.7295309,-74.0015887
Unknown,restaurant,40.7607166,-73.9794734
Tartinery,cafe,40.7685868,-73.9826634
Cecconi’s Dumbo,restaurant,40.7036177,-73.9916537
Five Senses,restaurant,40.7475798,-73.9861702
Dragon One,restaurant,40.8020768,-73.956844
Buffalo Wild Wings,restaurant,40.7601612,-73.9864034
Ruby's,restaurant,40.72227,-73.9962546
Norma’s,restaurant,40.7642411,-73.9785007
B&H Dairy,restaurant,40.7284226,-73.988016
Tipsy Shanghai,restaurant,40.7487961,-73.9761031
Casellula,restaurant,40.76003,-73.9764733
The Press Lounge - Rooftop,bar,40.7645137,-73.9958411
Avant Garden,restaurant,40.7256438,-73.9840147
Pietro Nolita,restaurant,40.7210061,-73.9947024
The Smith,restaurant,40.7309719,-73.9886066
ViVi Bubble Tea,cafe,40.7303245,-73.9895846
Tiger Lily Kitchen,restaurant,40.7311268,-73.9889914
Sushi Para 88,restaurant,40.7386729,-74.0007672
Chef 28,restaurant,40.7438416,-73.9849909
Iguana New York,restaurant,40.7641961,-73.9832028
Les Enfants de Bohème,restaurant,40.7136197,-73.9887706
Awash,restaurant,40.7265709,-73.9868216
Sophie’s,bar,40.7247462,-73.9838567
B Cup Café,cafe,40.7286956,-73.9787601
Ukrainian East Village Restaurant,restaurant,40.7288929,-73.9871544
Tad’s Steakhouse,restaurant,40.7612776,-73.9828873
Soho Sushi,restaurant,40.7297573,-73.9994822
Bento Nouveau,restaurant,40.7059216,-74.0129774
M&S Nice Bakery and Restaurant,restaurant,40.7012367,-73.9047883
Il Posto Accanto,restaurant,40.7223965,-73.9840573
Bar Centrale,restaurant,40.7601137,-73.9890051
Nizza,restaurant,40.7600473,-73.9911963
Bibi Wine Bar,bar,40.7238517,-73.983598
Lilly's,bar,40.7771326,-73.9785802
Flame Hibachi,restaurant,40.7415111,-73.9809588
Wok in the Clouds,restaurant,40.7428983,-73.9827962
GFG. Greek Food from Greece,restaurant,40.7639657,-73.9888381
The Coffee Pot,cafe,40.7643238,-73.9887289
Zazzy's Pizza,restaurant,40.7215656,-73.9885854
bella vita tranttoria,restaurant,40.7568075,-73.9867028
Lenwich,restaurant,40.7506665,-73.9915474
Starbucks,cafe,40.7518367,-73.9902569
Jaahlookova,restaurant,40.8168689,-73.9465164
Abyssinia,restaurant,40.8160376,-73.9458914
Acts III Bagels,cafe,40.8157311,-73.9451417
Ponty Bistro,restaurant,40.8176235,-73.9416508
Proof Coffee Roasters,cafe,40.7398248,-73.977416
Downtown Yummy Restaurant,restaurant,40.7134187,-73.9961407
Gardenia Terrace,bar,40.7676505,-73.989397
Zibetto Espresso Bar,cafe,40.7639054,-73.977729
NAYA Mezze & Grill,restaurant,40.7584922,-73.9661187
NAYA Express,restaurant,40.7588799,-73.9749741
NAYA Express,restaurant,40.7632356,-73.9769411
Raku East Village,restaurant,40.7265,-73.9866532
Ahimsa,restaurant,40.7479293,-73.9758303
Unknown,cafe,40.7472769,-73.9750012
Pepe Giallo,restaurant,40.7468928,-74.0050275
Cafe Frederick,cafe,40.8029397,-73.956201
Matchaful,cafe,40.7335428,-74.0039268
Miss Du’s Tea Shop,cafe,40.7149012,-73.9986222
Mr. Broadway Kosher,restaurant,40.7524576,-73.9871786
787 Coffee Co.,cafe,40.7263237,-73.9838601
ad hoc collective coffee + shoppe,cafe,40.7340227,-74.0005435
The Gradient,restaurant,40.7068038,-73.9229328
Bird & Branch,cafe,40.7602787,-73.9907472
Le Privé,restaurant,40.7611135,-73.9941574
Death By Pizza,restaurant,40.7409605,-74.0049638
Spicy Moon,restaurant,40.7267295,-73.9871986
Starbucks,cafe,40.7531459,-73.9851227
East dumpling,restaurant,40.715869,-73.9928944
Go! Go! Curry,restaurant,40.7098464,-74.0090195
Pokébab,restaurant,40.7042695,-74.0117256
Kati Roll Company,restaurant,40.7091007,-74.0091471
off the wagon,bar,40.7299118,-74.0008153
Inhabit karaoke lounge,bar,40.7157167,-73.9934918
Hao Noodle,restaurant,40.7407628,-74.0044284
The Grand Daddy,cafe,40.7177214,-73.992045
Dumpling Man,restaurant,40.7271837,-73.9847349
Takumi,restaurant,40.7181774,-73.9918389
Parm,restaurant,40.7230403,-73.9957307
CAVA,restaurant,40.7219556,-73.996497
Spring Lounge,bar,40.7219227,-73.9964156
b&b winebar,bar,40.7258103,-73.9981248
At Thai Restaurant,restaurant,40.7618562,-73.9940965
Pastis,restaurant,40.7392357,-74.0069542
Blue Box Cafe - Tiffany,cafe,40.7627483,-73.9738435
Fried Dumpling,restaurant,40.7145376,-73.9992597
Meet Fresh,restaurant,40.7281416,-73.9906795
Barn Joo,restaurant,40.7368428,-73.9906883
Ho Foods,restaurant,40.7264166,-73.9847126
886,restaurant,40.7288654,-73.9886584
BANY 10-57,restaurant,40.7427487,-73.9527155
Corozon Mexico,restaurant,40.7427742,-73.953543
Joey Pepperoni’s Pizza,restaurant,40.7187899,-74.0026198
refinery rooftop,bar,40.7522458,-73.9853353
Think Coffee,cafe,40.7522199,-74.0017007
Prohibition,bar,40.7852443,-73.9728265
Blossom on Columbus,restaurant,40.7853903,-73.9727245
Paper,cafe,40.7462448,-73.9894965
Gaby,restaurant,40.7561138,-73.9815545
Stumptown Coffee Roasters,cafe,40.7456554,-73.9880474
天府樓,restaurant,40.7558099,-73.9801342
Le Café coffee,cafe,40.735804,-73.9926767
Le Pain Quotidien,cafe,40.7541498,-73.9787021
Starbucks,cafe,40.7555697,-73.9802192
Yum yum too,restaurant,40.7609971,-73.9905173
Mitr Thai,restaurant,40.7567769,-73.9804939
For five coffee roasters,cafe,40.7578879,-73.9831141
Starbucks,cafe,40.7570592,-73.9811663
Manhattan,cafe,40.756182,-73.9810387
Valerie,restaurant,40.7562438,-73.9812159
O Café,cafe,40.7358148,-73.9976834
Paradis,cafe,40.7326818,-73.9902436
Blue stripes,cafe,40.7347019,-73.9929545
Yanni's coffee,cafe,40.739814,-73.999021
Pho Grand,restaurant,40.7176968,-73.9927709
The Water Tower Bar,bar,40.7215151,-73.9588044
il Buco,restaurant,40.7258235,-73.9929943
The Woo,restaurant,40.7252195,-74.0037768
CAVA,restaurant,40.7274974,-74.0071128
MakiMaki,restaurant,40.7277372,-74.0070702
Glaze,restaurant,40.7277965,-74.0070614
Church Cafe Outside,cafe,40.757132,-73.9733698
Inside Park at St. Beet’s,cafe,40.7571723,-73.9734536
Pazza Notte,restaurant,40.7634136,-73.9781054
Pomme Palais Bakery and Coffee,cafe,40.7581131,-73.974725
Starbucks,cafe,40.715754,-74.003128
Cafe Bravo,cafe,40.7508895,-73.9978633
Bella Luna Restaurant,restaurant,40.7877722,-73.9714975
Angelo's Pizza,restaurant,40.7638111,-73.982806
Zucchero e Pomodori,restaurant,40.7699162,-73.9542186
Cantina Cumbancha NYC,restaurant,40.7192891,-73.9529959
Smith's Bar,restaurant,40.7587626,-73.9888983
L'accolade,restaurant,40.732491,-74.0038579
The Standard,restaurant,40.727873,-73.9907388
The People's Forum,cafe,40.754399,-73.993352
Claire's Kitchen Cafe,cafe,40.7676839,-73.9528947
Tanoshi Sushi NYC,restaurant,40.7676209,-73.9529255
Finestra Restaurant,restaurant,40.7675579,-73.9529698
Sophie's Cuban Cuisine,restaurant,40.765174,-73.9574182
MATTO,cafe,40.7654726,-73.9581504
Gotham Café,cafe,40.7663291,-73.9599375
Beaucoup at Bar Freda,bar,40.7015425,-73.9052425
Daps Caribbean Cuisine,restaurant,40.80563,-73.9399632
Starbucks,cafe,40.7526738,-73.9950505
Sahib Indian Cuisine,restaurant,40.7422764,-73.9829114
O'Hanlons Bar,bar,40.7316647,-73.9829175
Avenue Cafe,cafe,40.7090225,-73.9639893
Broken Land,bar,40.7295259,-73.9576837
Brooklyn Safehouse,bar,40.7288633,-73.9572833
Creep City Ninja Bubble Tea,restaurant,40.7112027,-73.944062
The Huntress,bar,40.7526572,-73.9396832
The Raven Pub,bar,40.7708772,-73.953993
Jerk Off the Grill,restaurant,40.7717892,-73.9537771
East Side Bagel Cafe,cafe,40.7716694,-73.9529322
Maruzzella,restaurant,40.7713169,-73.9536779
Porcelain,cafe,40.7023693,-73.9016351
Everyman Espresso,cafe,40.7327461,-73.9883025
Kopitiam Malaysian Coffee,cafe,40.7138499,-73.9908808
B. Cafe,restaurant,40.7708948,-73.9576006
La Esquina,restaurant,40.7692931,-73.9577451
Kahve,cafe,40.815325,-73.9959848
Ace Bar,bar,40.7243649,-73.9829025
Amituofo Vegan Cuisine,restaurant,40.7041449,-73.9331631
The Hummus & Pita Co.,restaurant,40.7786166,-73.9530659
Five Boys Fresh Pizza,restaurant,40.7287287,-74.0050957
Great Wall,restaurant,40.7950928,-73.9358471
The Rice Noodle,restaurant,40.7292129,-74.0015146
Hello Saigon,restaurant,40.7289364,-74.0009503
Unknown,cafe,40.7276892,-74.0004432
The Brooklyneer,bar,40.7286547,-74.0045899
Jupioca,cafe,40.7592498,-73.9527737
Starbucks,cafe,40.7502199,-73.9401895
Kennedy Fried Chicken,restaurant,40.7670978,-73.9215146
Petey's Burger,restaurant,40.7671664,-73.9216675
New City Billiards & Cafe,cafe,40.7439734,-73.9148875
Golden Krust,restaurant,40.8415531,-73.9023459
mazete,restaurant,40.7412999,-73.993727
Starbucks,cafe,40.7418737,-73.9933052
Essen Chelsea,restaurant,40.7425047,-73.9933612
Pig & Khao,restaurant,40.7192859,-73.9848469
Paladar Brazilian BBQ,restaurant,40.7935062,-73.9376879
Au Jus,restaurant,40.7885984,-73.9487694
Juke Bar,bar,40.7310697,-73.9855764
Marcy and Myrtle,cafe,40.7207076,-73.9577014
Fillmore Delicatessen,restaurant,40.7836113,-73.950714
Curry Dream,restaurant,40.7526496,-73.985124
Starbucks,cafe,40.747162,-73.9418041
Ming Wong,restaurant,40.716,-73.9983757
Sarabeth's,restaurant,40.7182859,-74.01025
Gold Bao,cafe,40.7294889,-73.9910994
Cascade,restaurant,40.7644289,-73.9842669
Lucky Pizzeria & Cafe,restaurant,40.7499601,-73.9396159
Carlow East,bar,40.7786314,-73.9564131
La Vita Pizza,restaurant,40.7836719,-73.9506652
Bluestone Lane,cafe,40.783644,-73.9777252
Starbucks,cafe,40.7646846,-73.9665681
Olympia Pita,restaurant,40.7300818,-74.0002912
San Carlo Osteria Piemonte,restaurant,40.7251488,-74.0022186
The Migrant Kitchen,cafe,40.7742751,-73.9808432
Empire Steakhouse,restaurant,40.7561488,-73.971257
Shun Chang Chicken Duck Super,restaurant,40.7141785,-73.9905853
He Xie Grocery Store,restaurant,40.7141804,-73.9906771
Variety Coffee,cafe,40.723174,-73.94425
1-2-3 Burger Shot Beer,bar,40.818357,-73.9610207
Naked Dog,restaurant,40.7313073,-73.9593693
Café Alula,cafe,40.7345902,-73.9582212
Maman,cafe,40.7304598,-73.9581342
Ichiran,restaurant,40.7074745,-73.9333777
CAVA,restaurant,40.7058652,-74.0087804
XI’AN Town,restaurant,40.7184023,-73.9569449
Gerry's Place,bar,40.7834971,-73.9507978
The Mason Jar,restaurant,40.7448906,-73.9836804
Steven's Cafe,cafe,40.7734349,-74.0119812
Quique Crudo,restaurant,40.7291813,-74.0036625
New Amsterdam Burger Bar,restaurant,40.7911792,-73.969073
The Hamilton,bar,40.8027402,-73.9642554
Smile To Go,cafe,40.7399793,-73.9841814
Juice Generation,restaurant,40.7376211,-73.9899652
Akami Sushi,restaurant,40.7804769,-73.9470077
Fresh Wok,restaurant,40.7806162,-73.9468726
Goldie’s,bar,40.7256462,-73.9451382
Death Ave brewing Co.,bar,40.7510637,-74.0019532
Hearth on the High Line,cafe,40.7429989,-74.007331
gold bear,bar,40.7423414,-73.984547
Shalel,restaurant,40.7760721,-73.9794282
Tagine,restaurant,40.7539456,-73.9895539
Starbucks,cafe,40.7491928,-73.9751891
Wagamama,restaurant,40.748833,-73.975442
Hunan Village,restaurant,40.7496807,-73.9771518
La Stanza,restaurant,40.7497088,-73.9775565
Sushi Zo,restaurant,40.7497373,-73.9776384
Kokage,restaurant,40.749812,-73.9777557
La Brochette Steakhouse,restaurant,40.7498479,-73.9774133
Juban,cafe,40.7473146,-74.0046803
Skylark,bar,40.7364946,-73.9930574
Hala Coffee & Kitchen,cafe,40.7058096,-73.9219002
The Bad Bagel,cafe,40.7058618,-73.9219914
Leslie's Kitchen,restaurant,40.7013684,-73.9266136
Kismet Garden,bar,40.7056695,-73.9224054
Dear Irving,bar,40.755519,-73.9919666
Flûte,bar,40.7639513,-73.9819712
Lillie‘s,bar,40.7615503,-73.9859763
Da Capo,cafe,40.7795881,-73.9774283
La Morada,restaurant,40.8106041,-73.9215395
Banzarbar,bar,40.7220111,-73.9924309
Spring Cafe,cafe,40.7178852,-74.0002468
Indi Thai,restaurant,40.7198493,-73.9903448
Revival,restaurant,40.7214223,-73.9877903
Bonsai Kakigori,cafe,40.7213951,-73.9880234
Mama Fina's House of Filipino Sisig,restaurant,40.7282376,-73.9821344
Two Boots,restaurant,40.7237086,-73.985006
Kelly's,bar,40.7225109,-73.9858878
Ahimsa,restaurant,40.7283918,-73.983236
Tavern Kyclades,restaurant,40.7310339,-73.982565
New Arc Chicken,restaurant,40.7311721,-73.9829309
Setsugekka,cafe,40.7272465,-73.9866334
Beatnic,cafe,40.7064892,-74.0041271
Big Gay Ice Cream,cafe,40.7071884,-74.0030763
Hao Xin Qing Fashion,restaurant,40.7141341,-73.9908408
Hanamizuki,cafe,40.7474576,-73.9917001
Sky Room,bar,40.7565519,-73.9924744
Au Cheval Diner,restaurant,40.7180421,-74.0019638
Sawada Coffee,cafe,40.7180129,-74.0019883
oyster bar,restaurant,40.7524188,-73.9773429
Scalino,restaurant,40.7245177,-73.9513799
Massawa,restaurant,40.8097913,-73.9586122
Baoburg,restaurant,40.7234617,-73.9504744
Joe & The Juice,cafe,40.7700367,-73.9623088
Lao Jie Hot Pot & BBQ,restaurant,40.7176315,-73.9950282
Rise Brewing Company,cafe,40.7189073,-73.9901737
Trapizzino,restaurant,40.7203717,-73.9889547
Bambu,cafe,40.7169602,-73.9947013
Rose's Italian Deli,restaurant,40.8062215,-74.0099536
above 6 sushi rooftop bar,bar,40.7674142,-73.9831796
Monarch Rooftop,bar,40.7503902,-73.9867656
Cantina Rooftop,bar,40.7649566,-73.995973
Ricardo Steak House,restaurant,40.793484,-73.9405846
Bel Ami Cafe,restaurant,40.7690363,-73.9671242
Nectar of 82nd Street,restaurant,40.7782135,-73.9609828
Daivos Northern Italian Steakhouse,restaurant,40.7530203,-73.9746875
Starbucks,cafe,40.7000569,-73.9411085
Le Botaniste Organic Vegetarian Wine Bar,restaurant,40.7513659,-73.974328
Joe The Juice Coffee,cafe,40.7512185,-73.9743935
Mangia,restaurant,40.7417763,-73.9906298
Starbucks,cafe,40.7416427,-73.9903239
the avenue,restaurant,40.765197,-73.9174481
Golden House,restaurant,40.7650861,-73.9178489
Pink Nori,restaurant,40.7648117,-73.9172299
Royal Underground,bar,40.7647477,-73.9171081
Brass Monkey,bar,40.7406797,-74.0084922
Pete's Tavern,restaurant,40.7365064,-73.9867109
Misoya,restaurant,40.72845,-73.987993
Thyme & Tonic,restaurant,40.7844564,-73.9739015
Tridim West,restaurant,40.7841086,-73.9736584
Saba's Pizza,restaurant,40.7770944,-73.9571567
Famous Famiglia Pizzeria,restaurant,40.778314,-73.9566244
Grotta Azzurra,restaurant,40.7204043,-73.9969996
Istanbul Kebab House,restaurant,40.7625456,-73.9893759
Symposium,restaurant,40.8055157,-73.9642686
Arts & Crafts Beer Parlor,bar,40.8065783,-73.9609934
Haji's Famous Deli,restaurant,40.8064186,-73.961107
Wu + Nussbaum,restaurant,40.8060976,-73.9656359
The Original Ray's Pizza Restaurant,restaurant,40.7841453,-73.9741189
Javelina,restaurant,40.7693428,-73.9581971
Veggie Lin Garden,restaurant,40.7556529,-73.9122652
Maxwell’s,bar,40.7975028,-73.9485228
Sunflower Cafe,cafe,40.7398896,-73.9821488
Tara Rose,restaurant,40.7417705,-73.9812603
Pierozek,restaurant,40.7230006,-73.9502167
A Slice of New York,restaurant,40.7596528,-73.988293
Anar,restaurant,40.8002094,-73.9656338
Gusto Latino Cafe Rest,cafe,40.7161905,-73.9571819
Golden Years,bar,40.7143939,-73.9564479
Boon Thai,restaurant,40.7249803,-73.9516152
Sant Ambroeus,cafe,40.7643995,-73.969084
Benjamin Prime,restaurant,40.7515422,-73.9798731
Joe & The Juice,cafe,40.771859,-73.9592877
Living Thai,restaurant,40.8000987,-73.9657163
Love and Dough,restaurant,40.703047,-73.9874743
Desmond's Tavern,bar,40.7441961,-73.9832046
Hold Fast,restaurant,40.7606026,-73.9902545
Park Avenue Autumn,restaurant,40.7419831,-73.9853034
STK Midtown,restaurant,40.7548374,-73.9827653
Park Avenue Summer,restaurant,40.7419618,-73.985315
Cathédral,restaurant,40.7315779,-73.9895131
St. Cloud Rooftop Bar,bar,40.7552396,-73.9860413
Fig. 19,bar,40.7194981,-73.993485
The 18th Room,bar,40.7436095,-74.0031089
Dear Irving,bar,40.7361389,-73.9874097
The Empire Rooftop,bar,40.7713394,-73.9827159
Ophelia Lounge NYC,bar,40.7533299,-73.966171
The Crown,bar,40.7159358,-73.9966617
Harriet's Rooftop,bar,40.7024228,-73.9955097
Spyglass Rooftop,bar,40.7519614,-73.9847937
Castell Rooftop Lounge,bar,40.755533,-73.9902804
Piccola Cucina,restaurant,40.7262766,-74.0021542
Sottocasa Pizzeria,restaurant,40.805587,-73.9475248
"One if by Land, Two by if See",restaurant,40.7325495,-74.0026275
Pokito,bar,40.7115821,-73.961763
The Polynesian,bar,40.7583871,-73.9930724
Excuse My French,bar,40.7184645,-73.9899363
Posh,bar,40.738536,-73.9857699
NoMad Bar,bar,40.7448615,-73.9882503
The Blonde,bar,40.7191934,-74.000084
Kung Fu Tea,cafe,40.7177378,-74.0000133
Mellow Yellow Coffee & Vibes,cafe,40.7792219,-73.9479072
Lenwich,restaurant,40.7725796,-73.958785
Lindys,restaurant,40.762939,-73.9821435
Pokéworks,restaurant,40.7181935,-73.9571885
Noodies Thai Kitchen,restaurant,40.7662252,-73.9867368
Kashkaval Garden,restaurant,40.7667648,-73.9861831
Blue Seafood Bar,restaurant,40.7668916,-73.9861952
Casa Pública,restaurant,40.7181966,-73.9521426
Empanada Mama,restaurant,40.7644156,-73.9885174
The Standard Rooftop Bar,bar,40.7406851,-74.0079045
Smør,restaurant,40.7293429,-73.9816876
Compagnie des Vins Surnaturels,bar,40.7204999,-73.9980785
Wayan,restaurant,40.7213704,-73.9950789
Onieal’s,restaurant,40.7196632,-73.9978597
Cafeta Social Club Italian Restaurant,restaurant,40.7241895,-73.9945177
The Leopard at des Artistes,restaurant,40.773462,-73.9788968
Shabu-Tatsu,restaurant,40.7292812,-73.9858915
Rai Rai Ken,restaurant,40.7292423,-73.9857986
Hard to Explain,bar,40.7291395,-73.9855532
BB.Q Olive Chicken,restaurant,40.747835,-73.986847
Bravo Pizza,restaurant,40.7484534,-73.9927079
Starbucks,cafe,40.7330316,-73.9809522
Cooper's Craft & Kitchen,restaurant,40.7426521,-74.0006585
Mighty Quinn's,restaurant,40.7723544,-73.9555308
