station_id,metro_500m,bus_500m,Parks_500m,Libraries_500m,Colleges_500m,Attractions_500m,Athletics_500m,Supermarkets and Convenience Stores_500m,Malls and Shopping Centers_500m,"Restaurants, Cafes, and Bars_500m",Retail Stores_500m,hospitals_500m,residential_500m,civic_buildings_500m,event_venues_500m,start_lat,start_lng
6901.01,0,23,0,0,0,1,0,4,0,12,0,2,0,0,0,40.7668,-73.9347774
6904.06,15,23,1,1,0,118,0,3,0,47,34,3,0,1,1,40.766368,-73.971518
6912.01,48,25,0,0,0,71,6,6,1,107,7,2,1,0,5,40.7667405590595,-73.9790689945221
6920.05,19,23,3,1,2,84,6,13,1,141,5,2,1,0,8,40.76604,-73.98737
6925.09,9,38,1,1,3,58,14,20,0,125,15,11,0,2,0,40.7687620293096,-73.95840793848040
6926.01,0,17,3,1,1,59,17,1,0,30,1,2,0,0,4,40.76727216,-73.99392888
6932.14,13,29,0,0,2,109,0,5,0,47,37,2,0,2,0,40.76780080148130,-73.96592080593110
6932.15,8,24,0,0,2,109,0,4,0,32,34,1,0,2,0,40.7691572,-73.96703464
6937.07,0,16,0,0,0,1,0,1,0,4,0,0,0,0,0,40.7671863,-73.9373554
6948.1,44,34,0,0,0,69,2,10,1,113,7,2,1,0,7,40.76695317,-73.98169333
6953.08,5,29,1,1,3,53,8,22,0,118,4,13,0,0,0,40.7689738,-73.95482273
6955.01,2,18,3,1,3,82,7,8,1,86,5,4,1,0,5,40.768254,-73.988639
6955.05,0,16,4,1,2,63,12,3,0,29,1,2,0,0,6,40.768333,-73.992573
6960.12,10,30,0,1,3,77,14,18,0,78,23,3,0,2,0,40.76879,-73.9614
6966.04,0,27,0,0,0,1,0,6,0,14,0,2,0,0,0,40.7682,-73.9322662
6969.08,13,21,0,0,1,119,0,3,0,36,29,1,0,2,0,40.76800889305950,-73.96845281124120
6986.07,23,30,4,1,3,90,0,6,1,77,6,1,1,1,7,40.76931,-73.98464
6991.12,14,28,0,1,3,49,0,19,0,131,13,9,0,0,0,40.77112927,-73.95772297
6998.08,14,24,0,0,3,79,0,8,0,36,32,2,0,2,0,40.77118287540660,-73.96409422159200
7003.06,0,16,0,0,0,1,0,4,0,8,0,0,0,0,0,40.7692475,-73.9354504
7014.12,30,36,4,1,1,89,6,6,1,55,7,1,1,1,6,40.77003010255040,-73.9819684624672
7020.02,3,29,1,2,0,42,8,21,0,113,7,9,0,0,1,40.77095553869240,-73.95356208096930
7023.04,1,24,4,1,3,97,2,6,1,48,3,3,1,2,5,40.770513,-73.988038
7028.04,19,29,0,0,3,76,0,19,0,97,19,3,0,2,0,40.7699426,-73.96060712
7034.09,0,29,0,0,0,1,0,5,0,18,0,0,0,1,0,40.77171710520830,-73.93159255385400
7049.04,0,14,1,1,0,31,11,7,0,20,0,1,0,0,0,40.7724607,-73.9468208
7052.01,24,37,5,2,2,119,6,6,1,54,13,1,1,3,7,40.77163851,-73.98261428
7057.07,12,25,0,2,1,43,0,23,0,150,10,8,0,0,1,40.7727966,-73.95577801
7059.01,0,13,2,0,3,89,10,4,0,26,0,3,0,2,1,40.77149671054440,-73.99046033620830
7059.08,0,15,2,1,2,93,5,4,0,25,0,3,0,2,3,40.77237,-73.99005
7068.07,0,22,0,0,0,1,0,5,0,12,0,0,0,1,0,40.7725996921817,-73.93266275525090
7079.06,12,28,3,0,0,83,10,1,0,50,11,0,0,1,5,40.7734066,-73.97782542
7084.12,1,22,1,1,0,38,10,13,0,80,4,6,1,0,1,40.7728384,-73.94989233
7092.06,11,28,0,1,1,47,0,17,0,120,22,5,0,0,1,40.77314236,-73.95856158
7098.05,0,25,0,0,0,2,0,5,0,13,0,0,0,1,0,40.7739825,-73.9309134
7100.07,0,12,0,0,0,71,0,2,0,17,25,0,0,0,0,40.77282817,-73.96685276
7113.08,0,13,2,0,0,25,6,7,0,19,0,0,1,0,0,40.77518615,-73.94446054
7116.04,14,42,9,2,0,106,7,5,0,74,13,2,0,5,8,40.77492513,-73.98266566
7121.02,12,27,0,2,1,36,0,20,0,153,9,12,0,0,1,40.77391390238120,-73.9543953537941
7123.04,0,14,2,2,0,74,9,5,0,14,0,1,0,3,5,40.77515953434240,-73.98918695747850
7128.08,9,25,0,1,1,63,0,7,0,52,22,2,0,0,0,40.773763,-73.96222088
7132.08,0,14,0,0,0,3,0,4,0,1,0,0,0,0,0,40.77485,-73.9342
7141.07,4,17,1,0,0,71,0,2,0,60,18,0,0,0,1,40.77579376683670,-73.9762057363987
7146.04,5,23,0,0,0,31,6,14,0,81,1,3,1,0,1,40.77536905,-73.94803392
7149.05,10,29,8,2,1,117,7,7,0,49,10,2,0,4,8,40.7746671,-73.98470567
7154.1,22,27,0,1,1,46,0,14,0,132,13,16,0,0,1,40.775744,-73.9563752
7161.08,8,17,0,0,1,65,1,3,0,31,14,2,0,0,0,40.77632142182270,-73.96427392959600
7165.01,0,9,1,0,0,3,0,2,0,0,0,0,0,0,0,40.77684387,-73.93463418
7175.05,16,31,6,0,0,83,5,11,0,93,19,3,0,1,5,40.7770575,-73.97898475
7180.02,5,29,0,0,0,27,0,20,0,118,5,8,1,0,1,40.77565541,-73.95068615
7183.03,0,13,4,0,0,53,18,5,0,9,0,0,0,2,0,40.777507027548000,-73.98888587951660
7188.1,18,27,0,1,1,55,0,9,0,83,19,14,0,0,1,40.77677702,-73.9590097
7188.13,12,22,0,0,1,61,0,7,0,58,15,11,0,0,0,40.7781314,-73.96069399
7204.08,4,20,4,0,0,40,5,18,0,72,0,2,1,0,0,40.7779453,-73.946041
7207.08,12,36,8,2,0,95,5,16,0,85,17,3,0,4,9,40.77748046,-73.98288594
7212.05,14,21,1,0,0,38,0,21,0,145,8,15,1,0,1,40.77801203,-73.95407149
7230.1,11,27,5,0,0,71,4,10,0,90,19,2,0,1,3,40.7785669,-73.97754961
7235.13,6,27,3,0,0,40,3,27,0,124,3,5,1,0,0,40.778301,-73.9488134
7243.04,9,24,0,0,1,41,0,11,0,82,14,14,0,0,0,40.77862688,-73.95772073
7253.04,8,20,1,0,0,60,3,2,0,38,12,0,0,0,0,40.77896784,-73.97374737
7260.09,10,29,6,0,0,71,9,16,0,102,17,4,0,1,3,40.77966809007310,-73.98093044757840
7265.1,15,19,1,0,0,40,0,30,0,144,6,9,1,0,0,40.7806284,-73.9521667
7281.09,17,34,4,0,0,70,4,12,0,113,21,2,1,1,3,40.7801839724239,-73.97728532552720
7286.01,9,27,5,0,0,57,10,29,0,114,4,6,1,0,0,40.78115276427920,-73.94963040947910
7286.02,10,27,5,0,0,59,19,31,0,93,1,4,0,0,0,40.782454175279900,-73.9489196240902
7286.05,5,22,6,0,0,51,16,18,0,66,0,2,0,0,0,40.7817212,-73.94594
7288.04,5,19,6,0,0,53,22,11,0,33,1,2,0,1,3,40.78057799010330,-73.98562431335450
7293.1,9,19,0,0,0,55,0,18,0,75,16,12,0,0,0,40.781410700190000,-73.95595908164980
7304.08,10,22,2,0,1,71,4,2,0,37,7,0,1,0,0,40.78275,-73.97137
7311.02,6,28,3,1,0,76,4,10,0,107,23,4,1,0,2,40.7829391,-73.9786517
7311.07,7,24,3,1,0,72,11,11,0,85,11,4,1,1,2,40.78339981,-73.98093133
7323.09,8,13,0,0,0,51,10,4,0,21,11,7,0,0,0,40.78232260730880,-73.95987510681150
7327.01,0,6,1,0,0,41,16,0,0,0,0,2,0,0,0,40.78294,-73.93077
7338.02,10,25,8,0,0,79,25,31,0,55,1,5,0,0,0,40.7839636,-73.9471673
7340.06,5,16,2,0,0,50,13,7,0,47,8,3,0,0,2,40.78414472,-73.98362492
7344.01,5,21,2,0,0,63,6,20,0,50,6,2,0,0,0,40.78585105291390,-73.95482444378060
7344.05,14,20,2,0,0,55,6,22,0,58,9,3,0,0,0,40.7835016,-73.955327
7354.01,10,24,2,0,1,90,5,3,0,32,5,0,0,1,0,40.78476,-73.969862
7360.1,11,30,1,1,1,75,4,10,0,118,17,4,1,1,1,40.78524672,-73.97667321
7365.08,13,31,7,0,0,84,31,34,0,60,1,4,0,2,0,40.7859201,-73.94860294
7365.13,10,26,7,0,0,66,13,35,0,77,5,4,0,0,0,40.7849032,-73.950503
7386.1,13,26,9,0,0,100,31,33,0,37,0,5,0,2,0,40.7862586,-73.94552579
7388.1,11,17,0,1,0,45,2,4,0,68,8,3,0,1,0,40.78720869,-73.98128127
7393.09,5,24,3,0,0,67,6,20,0,42,5,5,0,0,0,40.787801,-73.953559
7407.13,0,21,7,0,0,96,32,20,0,9,0,1,0,1,0,40.7869946,-73.94164802
7409.04,11,28,3,1,1,79,1,13,0,116,17,3,1,2,1,40.78621,-73.9756
7414.17,11,33,9,0,0,97,24,38,0,48,1,5,0,2,0,40.7877214,-73.94728331
7432.09,8,27,4,0,1,117,7,17,0,64,1,3,0,2,1,40.7882213,-73.97041561
7436.16,3,29,10,0,0,120,30,41,0,35,1,2,0,2,0,40.78864,-73.9436
7443.01,8,23,5,0,0,81,19,29,0,44,0,4,0,2,0,40.78948541553220,-73.95242929458620
7443.17,8,25,5,0,0,76,11,33,0,48,5,5,0,2,0,40.78813,-73.95206
7453.01,10,20,4,0,0,96,36,6,0,10,0,1,0,2,0,40.78866499127880,-73.96680057048800
7456.03,0,20,7,0,0,98,23,21,0,20,0,2,0,1,0,40.7892529,-73.93956237
7458.03,6,23,3,1,1,99,3,16,0,99,6,3,0,3,1,40.78839,-73.9747
7458.09,14,24,5,0,1,119,7,24,0,86,2,4,0,3,3,40.79018,-73.97289
7463.09,3,28,8,0,0,129,28,37,0,48,1,5,0,2,0,40.7903051,-73.94755757
7484.05,6,18,2,0,1,58,1,10,0,60,6,3,0,1,1,40.789622,-73.97757
7488.24,4,25,6,0,0,99,14,34,0,48,1,5,0,2,0,40.7904828,-73.95033068
7502.01,14,28,3,0,0,91,5,22,0,68,1,4,0,3,3,40.7921,-73.9739
7504.18,8,25,10,1,0,126,26,37,0,51,1,2,0,2,0,40.791976,-73.945993
7504.19,5,25,14,1,0,129,27,29,0,38,1,1,0,2,0,40.79338,-73.94329
7511.19,3,18,2,0,0,88,14,14,0,17,0,3,0,0,0,40.7922553,-73.95249933
7520.07,12,31,4,1,0,108,19,23,0,56,1,3,0,3,2,40.7919557,-73.968087
7522.02,0,22,7,1,0,92,32,19,0,27,1,0,0,1,0,40.7923272,-73.9383
7524.09,8,23,1,0,0,79,13,19,0,59,1,5,0,1,2,40.7941654,-73.974124
7524.16,9,16,1,0,0,51,10,12,0,46,1,3,0,1,2,40.79313480986660,-73.97700369358060
7528.31,8,25,9,0,0,97,15,23,0,27,1,4,0,0,0,40.7934337,-73.94945003
7538.14,6,24,4,1,0,64,25,20,0,31,0,3,0,2,0,40.795,-73.9645
7538.18,6,17,0,1,0,49,60,10,0,9,0,0,0,1,0,40.79249519495110,-73.96417066463070
7540.02,0,19,8,0,0,70,30,21,0,36,1,1,0,1,0,40.7945663,-73.9362541
7540.05,0,14,7,0,0,64,30,13,0,19,1,2,0,1,0,40.79499,-73.93333
7541.01,8,28,4,1,0,93,10,25,0,70,1,6,0,4,2,40.7937704,-73.971888
7543.15,10,24,14,1,0,112,24,18,0,35,0,1,0,3,0,40.795508,-73.941606
7563.06,5,25,10,0,0,93,39,20,0,36,1,2,0,3,0,40.796879,-73.937261
7567.06,10,27,12,1,0,122,25,18,0,31,0,0,0,2,0,40.7954121,-73.9441232
7577.27,5,16,4,1,0,46,16,13,0,19,2,1,0,2,0,40.79558954105340,-73.96188408136370
7579.01,0,12,11,0,0,62,22,10,0,16,1,1,0,0,0,40.7974772,-73.9311847
7580.01,9,26,3,1,0,81,24,22,0,66,0,6,0,3,2,40.7973721,-73.97041192
7587.16,9,22,8,0,0,96,13,8,0,9,0,3,0,0,0,40.79752078124760,-73.9489397406578
7595.17,9,28,7,1,0,75,32,28,0,66,2,7,0,2,1,40.7969347,-73.9643412291
7596.11,0,18,8,0,0,91,34,16,0,23,1,2,0,0,0,40.797459,-73.934499
7599.02,10,23,13,0,0,104,20,8,0,14,0,3,0,3,0,40.7989445,-73.944846
7599.09,10,25,13,1,0,96,11,16,0,22,0,2,0,4,0,40.797911,-73.9423
7602.05,8,19,6,1,0,72,7,6,0,12,1,3,0,0,0,40.7987859,-73.9523
7606.01,6,32,8,0,0,53,22,18,0,36,2,2,0,0,0,40.7981856,-73.9605909006
7610.13,6,29,9,1,0,90,32,27,0,97,2,8,0,2,1,40.79904139288300,-73.96649479866030
7611.02,5,25,16,0,0,93,27,16,0,29,0,1,0,4,0,40.799139,-73.9389152
7617.07,7,28,7,1,0,44,9,8,0,18,1,1,0,0,0,40.799484,-73.955613
7619.05,6,37,9,0,0,61,25,22,0,65,2,3,0,0,1,40.7997568,-73.9621128676
7622.12,6,29,16,1,0,89,24,14,0,18,1,3,0,1,0,40.8006721,-73.9349
7623.13,7,20,2,0,0,45,20,11,0,58,0,4,0,0,1,40.8013434,-73.9711457439
7625.18,5,24,14,0,1,80,15,4,0,15,0,3,0,4,0,40.8005385,-73.9419949
7627.1,8,30,8,1,0,83,7,7,0,22,2,3,0,0,0,40.8011939,-73.9500739
7631.23,9,39,11,1,0,48,3,11,0,35,1,3,0,0,0,40.801694,-73.957145
7634.01,10,34,8,0,0,78,26,24,0,104,3,5,0,1,1,40.8008363,-73.9664492472
7636.05,6,28,13,1,2,80,16,6,0,13,2,3,0,1,0,40.8029263,-73.9379
7640.04,10,24,11,0,1,81,8,5,0,14,0,4,0,3,0,40.8014866,-73.9442507
7643.18,15,32,12,1,0,60,9,12,0,40,3,3,0,0,0,40.802535,-73.9532423
7646.04,8,45,8,1,2,66,24,18,0,93,3,3,0,0,0,40.802692,-73.96295
7648.16,6,23,13,1,0,72,23,5,0,4,1,2,0,1,0,40.802554,-73.933509
7650.05,10,28,5,0,1,65,48,15,0,79,1,4,0,0,1,40.8021174,-73.9681805305
7652.04,11,31,14,1,2,68,16,8,0,20,1,3,0,3,0,40.8013066,-73.9398167
7655.22,6,26,11,1,0,81,9,5,0,24,3,4,0,0,0,40.8025566,-73.9490782
7658.13,9,33,11,1,0,59,6,10,0,40,3,1,0,0,0,40.8038654,-73.9559308
7662.13,6,26,14,1,1,70,30,5,0,6,2,2,0,0,0,40.805726,-73.936322
7667.04,6,29,13,1,2,75,6,3,0,18,2,3,0,3,0,40.80295,-73.942954
7670.09,10,30,12,1,0,69,6,10,0,45,4,2,0,0,0,40.804372,-73.951475
7680.03,5,30,4,1,1,67,31,10,0,71,2,1,0,0,0,40.804213,-73.96699104
7682.01,6,26,11,2,2,82,8,5,0,8,2,3,0,1,0,40.8045555,-73.9396861
7685.14,10,32,8,1,3,67,6,5,0,23,5,5,0,1,0,40.804038,-73.945925
7688.12,5,29,12,1,0,63,9,13,0,41,3,1,0,0,0,40.805159,-73.954692
7692.11,7,26,6,1,3,115,10,4,0,32,2,1,0,0,2,40.8067581,-73.9607082
7696.07,6,22,10,1,0,54,25,3,0,5,2,1,0,0,0,40.805631,-73.934077
7701.21,11,28,11,1,2,85,14,6,0,16,5,2,0,1,0,40.80722,-73.9418
7704.04,12,40,13,0,1,91,4,9,0,39,11,3,0,2,3,40.8078316,-73.949373
7713.01,10,25,2,1,3,100,11,6,0,49,2,1,0,0,1,40.805973,-73.964928
7713.11,9,26,4,1,4,117,10,4,0,31,2,1,0,0,2,40.8082,-73.9641
7716.19,6,26,13,1,1,72,30,4,0,6,2,2,0,0,0,40.806414,-73.936085
7720.03,5,31,13,1,1,110,11,8,0,25,9,1,0,2,1,40.808442,-73.9452087
7723.01,8,38,10,0,1,81,23,9,0,32,6,1,0,1,3,40.809725,-73.953149
7727.07,6,24,4,0,5,121,22,7,0,24,1,0,0,0,2,40.8086249,-73.9596214
7735.05,7,19,14,0,0,89,24,6,0,10,1,0,0,3,1,40.81014,-73.93973
7735.23,6,23,12,1,1,89,25,5,0,10,2,1,0,0,0,40.80756,-73.939182
7738.04,13,40,16,0,1,104,6,8,0,28,10,2,0,2,2,40.80949534777950,-73.94776493310930
7741.01,8,31,9,1,2,86,23,8,0,29,5,1,0,0,2,40.81,-73.9551508
7741.04,6,31,5,1,3,103,22,10,0,30,3,0,0,0,2,40.81028506306000,-73.95736455917360
7745.07,6,19,3,0,5,91,11,5,0,25,1,0,0,0,2,40.8109494,-73.9634
7748.02,0,10,13,0,0,78,35,2,0,3,0,0,0,2,0,40.810224,-73.937195
7753.13,12,30,17,2,1,111,26,9,0,16,4,2,0,2,2,40.8107922,-73.9430681
7756.1,8,38,11,0,1,96,35,8,0,18,6,1,0,1,3,40.8114323,-73.9518776
7769.06,7,15,15,2,0,84,26,6,0,4,0,0,0,2,0,40.812191,-73.937838
7774.02,8,44,15,0,1,101,18,6,0,21,6,1,0,3,2,40.812346,-73.946168
7783.18,10,25,4,1,4,97,20,7,0,30,0,1,0,0,2,40.8120562,-73.9612547
7790.04,7,23,17,2,0,117,29,7,0,13,0,1,0,4,2,40.81296,-73.941878
7795.09,10,38,9,0,1,92,18,4,0,17,7,2,0,3,4,40.8125511,-73.9492286
7800.03,13,26,7,1,3,80,30,7,0,33,1,1,0,1,1,40.813358,-73.956461
7803.08,8,15,0,0,0,10,0,1,0,0,0,1,0,1,0,40.813224,-73.930605
7809.13,7,9,8,2,0,65,28,8,0,4,0,0,0,2,0,40.81449,-73.936153
7814.01,12,37,12,2,0,92,17,8,0,16,1,1,0,4,3,40.813539,-73.94521
7818.17,13,37,8,1,0,89,31,3,0,12,2,1,0,1,1,40.814394437915800,-73.95324736833570
7823.03,5,20,4,1,3,70,13,6,0,29,0,1,0,1,0,40.8143256,-73.9590255
7832.04,7,19,15,2,0,98,27,9,0,9,0,1,0,3,2,40.813619,-73.939336
7837.3,7,32,6,0,1,76,22,0,0,12,0,1,0,1,1,40.816234,-73.948222
7842.16,5,26,4,1,1,73,29,3,0,16,0,1,0,1,0,40.816355,-73.954295
7851.04,7,8,8,2,0,68,33,7,0,4,0,0,0,2,0,40.815484,-73.935856
7855.03,14,25,10,2,0,117,15,10,0,15,0,1,1,2,2,40.81695971032460,-73.9422959089279
7860.08,12,28,4,0,1,69,30,3,0,13,0,0,0,0,0,40.818215,-73.950988
7865.09,7,22,5,1,0,63,15,5,0,27,0,1,0,1,0,40.817555,-73.957163
7872.03,12,21,7,2,0,113,37,14,0,10,0,0,0,1,1,40.817245,-73.938787
7876.07,7,25,5,0,1,100,19,5,0,13,0,0,1,2,1,40.81900581806560,-73.94476890563970
7881.09,10,22,6,0,1,68,19,5,0,15,0,1,0,1,0,40.818212,-73.955277
7886.02,5,13,3,0,0,27,0,3,0,23,0,1,0,1,0,40.818299,-73.960405
7893.05,5,25,5,1,0,121,15,18,0,17,0,0,1,1,1,40.819241,-73.941057
7898.03,7,28,3,0,1,60,24,1,0,14,0,0,0,1,1,40.818477,-73.947568
7903.02,10,21,6,0,1,62,19,4,0,12,0,1,0,1,0,40.8190344,-73.956156
7910.01,7,15,6,0,0,101,27,11,0,10,0,0,0,0,0,40.819783,-73.936521
7910.1,7,13,6,0,0,86,43,13,0,8,0,0,0,0,0,40.821111,-73.935971
7915.11,12,30,3,0,1,94,13,9,0,16,0,0,1,0,0,40.820681,-73.945144
7920.05,12,24,5,0,1,71,27,5,0,13,0,0,0,0,0,40.819746,-73.951819
7925.04,7,15,3,0,0,36,0,2,0,8,0,0,0,0,0,40.820003,-73.959089
7932.1,7,21,4,0,0,112,25,18,0,14,0,0,1,0,0,40.820877,-73.939249
7937.15,12,29,5,1,1,67,21,7,0,14,0,0,1,0,0,40.821294,-73.947868
7942.07,5,22,7,0,1,64,17,7,0,13,0,0,0,0,0,40.82182,-73.95353
7942.21,5,21,3,0,0,40,15,4,0,9,0,0,0,0,0,40.823168,-73.955857
7954.12,9,26,6,0,0,102,12,13,0,12,0,1,1,0,0,40.823061,-73.941928
7959.18,9,35,5,1,1,56,21,9,0,15,0,1,0,0,0,40.822756,-73.951346
7971.07,7,21,6,1,0,114,40,15,0,11,0,0,1,0,0,40.82281,-73.937413
7976.08,7,32,6,1,0,86,15,14,0,14,0,1,1,0,0,40.823498,-73.94386
7981.16,9,31,5,1,0,53,15,8,0,21,0,1,0,0,0,40.824686,-73.951947
7981.27,9,30,5,0,0,43,16,6,0,12,0,0,0,0,0,40.824013,-73.954743
7992.04,9,31,12,0,0,85,21,12,0,13,0,1,1,1,1,40.825125,-73.941616
7997.08,11,33,8,1,0,54,3,7,0,35,0,2,0,1,0,40.825244,-73.947257
8009.05,2,17,9,1,0,58,36,7,0,5,0,0,0,0,0,40.825289,-73.936232
8013.07,14,30,10,1,0,70,19,8,0,12,0,1,0,1,1,40.827212,-73.942722
8018.04,4,25,4,1,0,42,11,5,0,26,0,1,0,0,0,40.827305,-73.951989
8018.09,4,26,4,1,0,42,11,6,0,31,0,1,0,0,0,40.826969,-73.949738
8029.28,6,19,13,1,0,70,37,7,0,5,0,1,0,0,0,40.826406,-73.937948
8033.09,11,29,10,1,0,59,17,6,0,29,0,2,0,1,1,40.827075,-73.945909
8049.05,15,28,12,1,0,75,20,9,0,10,0,1,0,1,1,40.826881,-73.941427
8049.1,12,24,13,0,0,71,21,4,0,17,0,1,0,2,1,40.82831,-73.942924
8054.04,4,19,2,1,0,35,8,2,0,24,0,1,0,0,0,40.829114,-73.950426
8065.13,9,13,12,1,0,71,23,5,0,2,0,0,0,0,0,40.82923,-73.936996
8069.01,11,20,13,0,1,57,21,3,0,22,0,2,0,2,1,40.829523,-73.944279
8081.01,16,4,2,0,0,14,7,2,0,2,0,0,0,0,0,40.829797,-73.931015
8085.05,12,19,16,1,1,79,28,2,0,7,0,1,0,2,1,40.830663,-73.941323
8085.09,17,21,12,1,1,72,15,5,0,7,0,1,0,2,1,40.832314,-73.94102
8085.13,9,13,14,1,0,84,28,4,0,4,0,1,0,2,1,40.830476,-73.939929
8089.05,12,17,8,0,1,50,15,1,0,23,0,1,0,2,1,40.831327,-73.946665
8100.01,9,11,9,1,0,57,15,3,0,2,0,0,0,0,0,40.830702,-73.936371
8104.1,15,16,11,1,1,67,14,3,0,9,0,1,0,2,1,40.832081,-73.942386
8108.02,5,11,2,0,1,29,7,0,0,14,0,0,0,0,0,40.832164,-73.949702
8119.05,17,16,8,1,0,69,5,4,0,4,0,1,0,1,0,40.833303,-73.939326
8123.06,15,14,5,1,1,45,10,1,0,6,0,1,0,1,0,40.83402740143530,-73.94510813442650
8138.07,16,18,7,1,0,74,9,3,0,7,0,1,0,1,0,40.834468,-73.939865
8142.03,5,10,2,0,1,24,12,0,0,4,0,1,0,0,0,40.834097985815300,-73.94834974194820
8153.1,4,10,7,1,0,67,6,3,0,3,0,0,0,2,0,40.835798,-73.937496
8157.06,9,18,7,1,1,63,14,1,0,6,0,1,0,2,0,40.835775,-73.9434
8172.07,10,15,7,1,0,71,6,1,0,6,0,1,0,3,0,40.83618,-73.939789
8176.01,5,11,2,0,1,27,21,0,0,4,0,0,0,0,0,40.83719,-73.9466
8187.04,12,8,6,0,0,59,8,1,0,6,0,0,0,2,0,40.838191,-73.936085
8191.01,14,14,5,0,0,79,7,2,0,10,0,0,0,2,1,40.839137,-73.941409
8206.17,12,11,5,0,0,69,8,2,0,9,0,0,0,2,1,40.839443,-73.937044
8210.01,3,9,3,0,0,44,24,1,0,3,0,0,0,2,1,40.839278,-73.945446
8226.05,11,11,5,0,0,61,13,1,0,12,0,0,0,2,1,40.84004,-73.942939
8226.06,11,9,5,0,0,78,8,2,0,13,0,0,0,2,1,40.84089603193040,-73.93972098827360
8226.07,10,8,5,0,0,62,8,2,0,12,0,0,0,2,1,40.84210236102170,-73.9422395825386
8242.04,10,9,2,0,0,59,15,3,0,11,0,0,0,1,0,40.842173,-73.935111
8262.07,12,9,4,0,0,79,13,3,0,16,0,0,0,2,2,40.842941,-73.938631
8278.05,0,11,2,1,0,49,13,2,0,9,0,1,0,0,1,40.844044,-73.933651
8316.02,3,32,2,1,1,58,11,6,0,21,3,3,0,0,1,40.847305,-73.933291
8320.01,14,14,4,0,0,49,8,3,0,18,1,0,0,0,2,40.84522,-73.940493
8336.02,17,36,2,1,0,53,14,9,0,31,3,4,0,0,1,40.848467,-73.936064
8353.02,3,25,2,1,1,48,11,5,0,12,2,3,0,0,0,40.847396,-73.931205
8353.09,3,26,3,1,1,44,1,3,0,18,2,4,0,0,0,40.84925,-73.93022
8358.03,18,29,3,1,0,36,7,7,0,25,2,2,0,1,1,40.849972,-73.938423
8381.04,13,8,4,0,0,13,2,4,0,12,1,0,0,0,0,40.85168,-73.94186
8399.06,12,26,2,0,0,33,0,8,0,28,1,2,0,1,0,40.852252,-73.937854
8416.07,11,29,3,0,1,48,1,10,0,33,3,3,0,1,0,40.852538,-73.93441
8416.1,7,27,2,0,1,44,5,6,0,24,2,3,0,1,0,40.852253,-73.931308
8458.03,5,11,2,0,0,29,2,4,0,16,0,0,0,1,0,40.855331,-73.937878
8474.02,6,19,3,0,0,48,4,4,0,12,0,1,0,1,0,40.85648733523580,-73.93296986818310
8496.01,6,12,3,0,0,45,4,3,0,10,0,0,0,1,0,40.856906,-73.935662
8511.08,6,15,3,0,0,47,4,2,0,3,0,0,0,0,0,40.857994,-73.932173
8532.03,4,10,3,0,0,46,4,0,0,1,0,0,0,0,0,40.859166,-73.933872
4818.03,8,13,0,0,0,0,0,1,0,0,0,0,0,1,0,40.70029511,-73.95032283
4821.03,6,21,0,0,0,0,0,6,0,30,5,0,0,0,1,40.700119,-73.9862
4821.1,6,20,0,0,0,0,0,6,0,44,5,0,0,0,1,40.70076308326150,-73.98869812488560
4821.10,6,20,0,0,0,0,0,6,0,44,5,0,0,0,1,40.70076308326150,-73.98869812488560
4829.01,5,9,0,0,0,1,0,1,0,19,0,1,0,0,0,40.70037867,-73.99548059
4832.07,3,23,0,0,0,0,0,7,0,50,6,0,0,3,2,40.70112,-73.93039
4840.06,6,20,0,0,0,0,0,4,0,8,2,2,0,0,0,40.70099,-73.93921
4846.01,18,26,3,0,0,52,0,7,0,47,1,0,0,2,0,40.70122128,-74.01234218
4853.06,4,11,0,0,0,0,0,6,0,29,5,0,0,0,1,40.70133448066990,-73.98471236228940
4861.05,9,17,0,0,0,0,0,4,0,38,5,2,0,0,0,40.7003,-73.991581
4873.08,3,19,0,0,0,0,0,4,0,32,3,1,0,2,0,40.70106,-73.93318
4883.03,11,21,0,0,0,0,0,5,0,7,2,4,0,0,0,40.7016657,-73.9437303
4889.06,20,27,4,0,0,70,0,8,0,47,1,1,0,1,0,40.701907,-74.013942
4892.02,14,18,0,0,0,0,0,3,0,1,0,0,0,3,0,40.702726,-73.94984
4895.03,4,14,0,0,0,0,0,6,0,39,5,0,0,0,1,40.702461,-73.986842
4895.09,6,16,0,0,0,0,0,6,0,38,5,0,0,0,1,40.70140317257730,-73.98672670125960
4895.15,6,18,0,0,0,0,0,6,0,41,5,0,0,0,1,40.70140463410640,-73.98768022656440
4903.08,2,8,0,0,0,1,0,2,0,28,2,0,0,0,0,40.70277159,-73.99383605
4903.09,3,9,0,0,0,3,0,4,0,42,5,0,0,0,0,40.702709,-73.99253
4914.03,9,16,0,0,0,0,0,3,0,11,3,1,0,1,0,40.70076,-73.93641
4920.13,24,26,3,0,0,59,0,8,0,71,3,1,0,2,1,40.70188858913370,-74.01089876890180
4927.04,2,10,0,0,0,0,0,4,0,22,3,1,0,0,2,40.70224,-73.982578
4933.03,13,19,0,0,0,0,0,8,0,1,4,0,0,3,0,40.702753,-73.953168
4933.04,9,20,0,0,0,0,0,11,0,4,4,0,0,3,0,40.703681,-73.95427
4936.01,6,11,0,0,0,2,0,6,0,48,5,0,0,0,1,40.70255088,-73.98940236
4936.21,3,7,0,0,0,3,0,4,0,47,5,0,0,0,1,40.70378167354830,-73.99073392152790
